id,city,coordinates,google-maps-location-id,latitude,longitude,name,state
rec_cp1v7b76gfslia6ur7eg,"Berwyn","41.8505556, -87.7936111","eyJpIjoiNDEuODUwNTU1NiwgLTg3Ljc5MzYxMTEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MS44NTA1NTYsImxuZyI6LTg3Ljc5MzYxMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",41.8505556,-87.7936111,"Berwyn, Illinois, United States","Illinois"
rec_cp1v7b76gfslia6ur7f0,"Bethesda","38.9805556, -77.1005556","eyJpIjoiMzguOTgwNTU1NiwgLTc3LjEwMDU1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozOC45ODA1NTYsImxuZyI6LTc3LjEwMDU1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",38.9805556,-77.1005556,"Bethesda, Maryland, United States","Maryland"
rec_cp1v7b76gfslia6ur7fg,"Ashford","31.189344, -85.286044","eyJpIjoiMzEuMTg5MzQ0LCAtODUuMjg2MDQ0IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzEuMTg5MzQ0LCJsbmciOi04NS4yODYwNDQsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",31.189344,-85.286044,"Ashford, Alabama, United States","Alabama"
rec_cp1v7b76gfslia6ur7g0,"Bedford Park","41.7627778, -87.8","eyJpIjoiNDEuNzYyNzc3OCwgLTg3LjgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MS43NjI3NzgsImxuZyI6LTg3LjgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",41.7627778,-87.8,"Bedford Park, Illinois, United States","Illinois"
rec_cp1v7b76gfslia6ur7gg,"Basom","43.0672222, -78.3916667","eyJpIjoiNDMuMDY3MjIyMiwgLTc4LjM5MTY2NjciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My4wNjcyMjIsImxuZyI6LTc4LjM5MTY2NywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",43.0672222,-78.3916667,"Basom, New York, United States","New York"
rec_cp1v7b76gfslia6ur7h0,"Bell Gardens","33.9652778, -118.1505556","eyJpIjoiMzMuOTY1Mjc3OCwgLTExOC4xNTA1NTU2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzMuOTY1Mjc4LCJsbmciOi0xMTguMTUwNTU2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",33.9652778,-118.1505556,"Bell Gardens, California, United States","California"
rec_cp1v7b76gfslia6ur7hg,"Alanson","45.4441667, -84.7866667","eyJpIjoiNDUuNDQ0MTY2NywgLTg0Ljc4NjY2NjciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0NS40NDQxNjcsImxuZyI6LTg0Ljc4NjY2NywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",45.4441667,-84.7866667,"Alanson, Michigan, United States","Michigan"
rec_cp1v7b76gfslia6ur7i0,"Belvidere","42.2638889, -88.8441667","eyJpIjoiNDIuMjYzODg4OSwgLTg4Ljg0NDE2NjciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0Mi4yNjM4ODksImxuZyI6LTg4Ljg0NDE2NywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",42.2638889,-88.8441667,"Belvidere, Illinois, United States","Illinois"
rec_cp1v7b76gfslia6ur7ig,"Apple Valley","44.7319444, -93.2175","eyJpIjoiNDQuNzMxOTQ0NCwgLTkzLjIxNzUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0NC43MzE5NDQsImxuZyI6LTkzLjIxNzUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",44.7319444,-93.2175,"Apple Valley, Minnesota, United States","Minnesota"
rec_cp1v7b76gfslia6ur7j0,"Albuquerque","35.166158, -106.55304","eyJpIjoiMzUuMTY2MTU4LCAtMTA2LjU1MzA0IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzUuMTY2MTU4LCJsbmciOi0xMDYuNTUzMDQsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",35.166158,-106.55304,"Albuquerque, New Mexico, United States","New Mexico"
rec_cp1v7b76gfslia6ur7jg,"Bloomington","39.1652778, -86.5263889","eyJpIjoiMzkuMTY1Mjc3OCwgLTg2LjUyNjM4ODkiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozOS4xNjUyNzgsImxuZyI6LTg2LjUyNjM4OSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",39.1652778,-86.5263889,"Bloomington, Indiana, United States","Indiana"
rec_cp1v7b76gfslia6ur7k0,"Avalon","39.064175, -74.749535","eyJpIjoiMzkuMDY0MTc1LCAtNzQuNzQ5NTM1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzkuMDY0MTc1LCJsbmciOi03NC43NDk1MzUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",39.064175,-74.749535,"Avalon, New Jersey, United States","New Jersey"
rec_cp1v7b76gfslia6ur7kg,"Aptos","36.9772222, -121.8983333","eyJpIjoiMzYuOTc3MjIyMiwgLTEyMS44OTgzMzMzIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzYuOTc3MjIyLCJsbmciOi0xMjEuODk4MzMzLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",36.9772222,-121.8983333,"Aptos, California, United States","California"
rec_cp1v7b76gfslia6ur7l0,"Baileys Harbor","45.064993, -87.124274","eyJpIjoiNDUuMDY0OTkzLCAtODcuMTI0Mjc0IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDUuMDY0OTkzLCJsbmciOi04Ny4xMjQyNzQsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",45.064993,-87.124274,"Baileys Harbor, Wisconsin, United States","Wisconsin"
rec_cp1v7b76gfslia6ur7lg,"Adamsville","40.0697222, -81.8825","eyJpIjoiNDAuMDY5NzIyMiwgLTgxLjg4MjUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MC4wNjk3MjIsImxuZyI6LTgxLjg4MjUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",40.0697222,-81.8825,"Adamsville, Ohio, United States","Ohio"
rec_cp1v7b76gfslia6ur7m0,"Arapahoe","35.0255556, -76.8258333","eyJpIjoiMzUuMDI1NTU1NiwgLTc2LjgyNTgzMzMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNS4wMjU1NTYsImxuZyI6LTc2LjgyNTgzMywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",35.0255556,-76.8258333,"Arapahoe, North Carolina, United States","North Carolina"
rec_cp1v7b76gfslia6ur7mg,"Bear Creek","34.2747222, -87.7005556","eyJpIjoiMzQuMjc0NzIyMiwgLTg3LjcwMDU1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNC4yNzQ3MjIsImxuZyI6LTg3LjcwMDU1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",34.2747222,-87.7005556,"Bear Creek, Alabama, United States","Alabama"
rec_cp1v7b76gfslia6ur7n0,"Alexandria","38.9594444, -84.3880556","eyJpIjoiMzguOTU5NDQ0NCwgLTg0LjM4ODA1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozOC45NTk0NDQsImxuZyI6LTg0LjM4ODA1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",38.9594444,-84.3880556,"Alexandria, Kentucky, United States","Kentucky"
rec_cp1v7b76gfslia6ur7ng,"Berkeley","38.7544444, -90.3311111","eyJpIjoiMzguNzU0NDQ0NCwgLTkwLjMzMTExMTEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozOC43NTQ0NDQsImxuZyI6LTkwLjMzMTExMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",38.7544444,-90.3311111,"Berkeley, Missouri, United States","Missouri"
rec_cp1v7b76gfslia6ur7o0,"Thompsonville","37.9880556, -88.7475","eyJpIjoiMzcuOTg4MDU1NiwgLTg4Ljc0NzUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNy45ODgwNTYsImxuZyI6LTg4Ljc0NzUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",37.9880556,-88.7475,"Thompsonville, Illinois, United States","Illinois"
rec_cp1v7b76gfslia6ur7og,"North Chesterfield","37.5247222, -77.5580556","eyJpIjoiMzcuNTI0NzIyMiwgLTc3LjU1ODA1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNy41MjQ3MjIsImxuZyI6LTc3LjU1ODA1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",37.5247222,-77.5580556,"North Chesterfield, Virginia, United States","Virginia"
rec_cp1v7b76gfslia6ur7p0,"Bonney Lake","47.1772222, -122.1852778","eyJpIjoiNDcuMTc3MjIyMiwgLTEyMi4xODUyNzc4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDcuMTc3MjIyLCJsbmciOi0xMjIuMTg1Mjc4LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",47.1772222,-122.1852778,"Bonney Lake, Washington, United States","Washington"
rec_cp1v7b76gfslia6ur7pg,"Rushford","42.392222, -78.253611","eyJpIjoiNDIuMzkyMjIyLCAtNzguMjUzNjExIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDIuMzkyMjIyLCJsbmciOi03OC4yNTM2MTEsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",42.392222,-78.253611,"Rushford, New York, United States","New York"
rec_cp1v7b76gfslia6ur7q0,"Birch Tree","36.9911111, -91.4925","eyJpIjoiMzYuOTkxMTExMSwgLTkxLjQ5MjUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNi45OTExMTEsImxuZyI6LTkxLjQ5MjUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",36.9911111,-91.4925,"Birch Tree, Missouri, United States","Missouri"
rec_cp1v7b76gfslia6ur7qg,"Juneau","58.36258, -134.58119","eyJpIjoiNTguMzYyNTgsIC0xMzQuNTgxMTkiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo1OC4zNjI1OCwibG5nIjotMTM0LjU4MTE5LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",58.36258,-134.58119,"Juneau, Alaska, United States","Alaska"
rec_cp1v7b76gfslia6ur7r0,"Bay City","45.5227778, -123.8880556","eyJpIjoiNDUuNTIyNzc3OCwgLTEyMy44ODgwNTU2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDUuNTIyNzc4LCJsbmciOi0xMjMuODg4MDU2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",45.5227778,-123.8880556,"Bay City, Oregon, United States","Oregon"
rec_cp1v7b76gfslia6ur7rg,"Atascadero","35.423335, -120.618785","eyJpIjoiMzUuNDIzMzM1LCAtMTIwLjYxODc4NSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjM1LjQyMzMzNSwibG5nIjotMTIwLjYxODc4NSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",35.423335,-120.618785,"Atascadero, California, United States","California"
rec_cp1v7b76gfslia6ur7s0,"Beverly Hills","34.0736111, -118.3994444","eyJpIjoiMzQuMDczNjExMSwgLTExOC4zOTk0NDQ0IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzQuMDczNjExLCJsbmciOi0xMTguMzk5NDQ0LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",34.0736111,-118.3994444,"Beverly Hills, California, United States","California"
rec_cp1v7b76gfslia6ur7sg,"Bastrop","32.7561111, -91.8722222","eyJpIjoiMzIuNzU2MTExMSwgLTkxLjg3MjIyMjIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozMi43NTYxMTEsImxuZyI6LTkxLjg3MjIyMiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",32.7561111,-91.8722222,"Bastrop, Louisiana, United States","Louisiana"
rec_cp1v7b76gfslia6ur7t0,"Banks","31.815, -85.8430556","eyJpIjoiMzEuODE1LCAtODUuODQzMDU1NiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjMxLjgxNSwibG5nIjotODUuODQzMDU2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",31.815,-85.8430556,"Banks, Alabama, United States","Alabama"
rec_cp1v7b76gfslia6ur7tg,"Bonner","46.8733333, -113.8636111","eyJpIjoiNDYuODczMzMzMywgLTExMy44NjM2MTExIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDYuODczMzMzLCJsbmciOi0xMTMuODYzNjExLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",46.8733333,-113.8636111,"Bonner, Montana, United States","Montana"
rec_cp1v7b76gfslia6ur7u0,"Uniontown","35.579392, -94.461373","eyJpIjoiMzUuNTc5MzkyLCAtOTQuNDYxMzczIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzUuNTc5MzkyLCJsbmciOi05NC40NjEzNzMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",35.579392,-94.461373,"Uniontown, Arkansas, United States","Arkansas"
rec_cp1v7b76gfslia6ur7ug,"Arizona City","32.7558333, -111.6702778","eyJpIjoiMzIuNzU1ODMzMywgLTExMS42NzAyNzc4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzIuNzU1ODMzLCJsbmciOi0xMTEuNjcwMjc4LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",32.7558333,-111.6702778,"Arizona City, Arizona, United States","Arizona"
rec_cp1v7b76gfslia6ur7v0,"Rancho Cucamonga","34.1222222, -117.5972222","eyJpIjoiMzQuMTIyMjIyMiwgLTExNy41OTcyMjIyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzQuMTIyMjIyLCJsbmciOi0xMTcuNTk3MjIyLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",34.1222222,-117.5972222,"Rancho Cucamonga, California, United States","California"
rec_cp1v7b76gfslia6ur7vg,"Anthony","29.2891667, -82.1119444","eyJpIjoiMjkuMjg5MTY2NywgLTgyLjExMTk0NDQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoyOS4yODkxNjcsImxuZyI6LTgyLjExMTk0NCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",29.2891667,-82.1119444,"Anthony, Florida, United States","Florida"
rec_cp1v7b76gfslia6ur800,"Ben Lomond","37.0891667, -122.0852778","eyJpIjoiMzcuMDg5MTY2NywgLTEyMi4wODUyNzc4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzcuMDg5MTY3LCJsbmciOi0xMjIuMDg1Mjc4LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",37.0891667,-122.0852778,"Ben Lomond, California, United States","California"
rec_cp1v7b76gfslia6ur80g,"Bothell","47.7625, -122.2041667","eyJpIjoiNDcuNzYyNSwgLTEyMi4yMDQxNjY3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDcuNzYyNSwibG5nIjotMTIyLjIwNDE2NywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",47.7625,-122.2041667,"Bothell, Washington, United States","Washington"
rec_cp1v7b76gfslia6ur810,"Bloomington","34.0702778, -117.395","eyJpIjoiMzQuMDcwMjc3OCwgLTExNy4zOTUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNC4wNzAyNzgsImxuZyI6LTExNy4zOTUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",34.0702778,-117.395,"Bloomington, California, United States","California"
rec_cp1v7b76gfslia6ur81g,"North Bethesda","39.024231, -77.102991","eyJpIjoiMzkuMDI0MjMxLCAtNzcuMTAyOTkxIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzkuMDI0MjMxLCJsbmciOi03Ny4xMDI5OTEsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",39.024231,-77.102991,"North Bethesda, Maryland, United States","Maryland"
rec_cp1v7b76gfslia6ur820,"Ashland","37.700472, -77.453358","eyJpIjoiMzcuNzAwNDcyLCAtNzcuNDUzMzU4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzcuNzAwNDcyLCJsbmciOi03Ny40NTMzNTgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",37.700472,-77.453358,"Ashland, Virginia, United States","Virginia"
rec_cp1v7b76gfslia6ur82g,"Bellflower","33.8816667, -118.1161111","eyJpIjoiMzMuODgxNjY2NywgLTExOC4xMTYxMTExIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzMuODgxNjY3LCJsbmciOi0xMTguMTE2MTExLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",33.8816667,-118.1161111,"Bellflower, California, United States","California"
rec_cp1v7b76gfslia6ur830,"Beulah","44.645845, -86.037126","eyJpIjoiNDQuNjQ1ODQ1LCAtODYuMDM3MTI2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDQuNjQ1ODQ1LCJsbmciOi04Ni4wMzcxMjYsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",44.645845,-86.037126,"Beulah, Michigan, United States","Michigan"
rec_cp1v7b76gfslia6ur83g,"Bogalusa","30.7908333, -89.8486111","eyJpIjoiMzAuNzkwODMzMywgLTg5Ljg0ODYxMTEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozMC43OTA4MzMsImxuZyI6LTg5Ljg0ODYxMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",30.7908333,-89.8486111,"Bogalusa, Louisiana, United States","Louisiana"
rec_cp1v7b76gfslia6ur840,"Alachua","29.7513889, -82.425","eyJpIjoiMjkuNzUxMzg4OSwgLTgyLjQyNSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjI5Ljc1MTM4OSwibG5nIjotODIuNDI1LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",29.7513889,-82.425,"Alachua, Florida, United States","Florida"
rec_cp1v7b76gfslia6ur84g,"Agua Dulce","34.4963889, -118.3247222","eyJpIjoiMzQuNDk2Mzg4OSwgLTExOC4zMjQ3MjIyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzQuNDk2Mzg5LCJsbmciOi0xMTguMzI0NzIyLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",34.4963889,-118.3247222,"Agua Dulce, California, United States","California"
rec_cp1v7b76gfslia6ur850,"Beltsville","39.0347222, -76.9077778","eyJpIjoiMzkuMDM0NzIyMiwgLTc2LjkwNzc3NzgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozOS4wMzQ3MjIsImxuZyI6LTc2LjkwNzc3OCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",39.0347222,-76.9077778,"Beltsville, Maryland, United States","Maryland"
rec_cp1v7b76gfslia6ur85g,"Atlanta","33.7488889, -84.3880556","eyJpIjoiMzMuNzQ4ODg4OSwgLTg0LjM4ODA1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozMy43NDg4ODksImxuZyI6LTg0LjM4ODA1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",33.7488889,-84.3880556,"Atlanta, Georgia, United States","Georgia"
